region_id,median_mortgage,average_household_size,median_household_income,percent_female_earner,percent_no_internet,percent_unemployment,percent_public_transport,percent_born_managers
119031374,2167.0,2.9,1434.0,0.15,15.1,5.7,0.29,0.14
119041375,2383.0,2.8,1400.0,0.17,19.2,5.9,0.37,0.12
119041376,2167.0,2.9,1312.0,0.18,17.3,6.2,0.3,0.1
119041377,2500.0,2.9,1312.0,0.22,16.1,5.4,0.29,0.12
119041378,2089.0,2.6,1301.0,0.17,19.1,6.8,0.4,0.09
119041379,2167.0,2.7,1310.0,0.17,17.3,5.9,0.31,0.11
119041380,2200.0,2.3,1170.0,0.22,15.6,6.0,0.21,0.13
119041381,2167.0,2.8,1323.0,0.16,17.9,6.4,0.43,0.09
119041382,2383.0,2.4,1231.0,0.24,16.3,4.6,0.16,0.15
120011383,2600.0,2.7,1896.0,0.13,15.9,3.9,0.18,0.19
120011384,2500.0,2.6,1680.0,0.1,17.1,5.8,0.36,0.15
120011385,2804.0,2.4,2036.0,0.14,16.2,3.4,0.25,0.21
120011386,2800.0,2.4,1758.0,0.17,17.2,3.7,0.2,0.2
120021387,3142.0,2.2,2534.0,0.1,16.6,3.9,0.27,0.23
120021388,2817.0,2.3,1991.0,0.12,20.2,4.0,0.33,0.19
120021389,3033.0,2.3,2364.0,0.11,17.7,4.2,0.32,0.22
120031390,2100.0,2.4,1316.0,0.16,19.0,7.1,0.47,0.1
120031391,2167.0,2.8,1306.0,0.16,18.2,7.3,0.43,0.12
120031392,2167.0,2.7,1501.0,0.2,17.8,5.3,0.33,0.13
120031393,2167.0,2.7,1319.0,0.19,16.6,5.7,0.26,0.13
120031394,2329.0,2.3,1561.0,0.15,21.3,5.3,0.39,0.14
120031395,2275.0,2.5,1636.0,0.17,18.4,4.6,0.37,0.15
120031396,2020.0,2.7,1389.0,0.11,16.3,7.4,0.42,0.1
120031397,2439.0,2.9,1466.0,0.13,15.2,6.2,0.39,0.12
121011398,2600.0,2.5,1674.0,0.1,15.6,5.7,0.43,0.16
121011399,2548.0,2.5,1894.0,0.09,16.6,4.6,0.35,0.16
121011400,3000.0,2.6,2377.0,0.1,14.8,3.4,0.29,0.2
121011401,2800.0,2.2,2366.0,0.07,16.6,3.5,0.44,0.19
121011402,3250.0,2.8,2482.0,0.1,13.6,3.8,0.28,0.21
121021403,2360.0,3.0,1909.0,0.1,15.8,4.1,0.26,0.14
121021404,2297.0,3.0,1852.0,0.1,15.4,3.5,0.23,0.14
121021405,2167.0,2.5,1463.0,0.13,16.8,5.8,0.4,0.12
121021406,2600.0,2.9,2010.0,0.1,14.6,4.1,0.27,0.16
121031407,3033.0,2.9,2379.0,0.09,12.8,5.3,0.33,0.2
121031408,3100.0,3.0,2555.0,0.09,12.2,4.1,0.32,0.2
121031409,3116.0,3.1,2610.0,0.07,13.3,4.6,0.27,0.21
121031410,3000.0,2.9,2507.0,0.08,12.7,4.0,0.21,0.23
121031411,3000.0,2.8,2123.0,0.11,11.6,4.2,0.28,0.21
121031412,3100.0,3.0,2563.0,0.07,12.0,4.3,0.27,0.2
121041413,3000.0,2.1,2251.0,0.08,15.7,3.7,0.37,0.22
121041414,2600.0,2.0,2161.0,0.08,17.6,3.6,0.42,0.18
121041415,3000.0,2.3,2459.0,0.1,12.5,3.7,0.3,0.22
121041416,2600.0,1.9,2004.0,0.1,17.9,3.6,0.38,0.19
121041417,2708.0,1.9,2511.0,0.07,15.6,4.0,0.4,0.22
122011418,3250.0,2.8,2357.0,0.1,12.8,3.6,0.25,0.22
122011419,3000.0,2.2,2105.0,0.11,15.2,3.6,0.22,0.2
122021420,3000.0,2.7,1800.0,0.1,13.8,4.0,0.08,0.19
122021421,2817.0,2.7,1841.0,0.12,11.9,3.6,0.09,0.19
122021422,3000.0,2.7,1884.0,0.09,15.6,3.6,0.1,0.18
122021423,2888.0,2.8,1765.0,0.11,15.1,3.1,0.11,0.16
122031424,2817.0,2.9,1565.0,0.17,15.9,3.5,0.14,0.14
122031425,2600.0,2.8,1619.0,0.16,15.3,3.4,0.12,0.16
122031426,2383.0,2.3,1482.0,0.14,18.6,3.6,0.23,0.14
122031427,2800.0,2.9,1917.0,0.13,13.7,3.3,0.18,0.18
122031428,2900.0,3.0,2026.0,0.1,13.7,3.6,0.15,0.18
122031429,2700.0,2.5,1857.0,0.13,17.5,3.5,0.19,0.17
122031430,2600.0,2.7,1744.0,0.14,16.0,3.6,0.22,0.17
122031431,2600.0,2.5,1633.0,0.14,15.3,3.3,0.16,0.16
122031432,2925.0,3.1,1972.0,0.08,12.7,2.9,0.09,0.18
123011433,2167.0,2.7,1570.0,0.17,12.5,3.5,0.06,0.13
123011434,2318.0,3.1,1831.0,0.13,13.3,4.0,0.07,0.13
123011435,2167.0,3.2,1835.0,0.09,15.2,4.2,0.1,0.12
123021436,1777.0,2.9,1137.0,0.21,15.3,8.6,0.14,0.08
123021437,1889.0,2.7,1174.0,0.21,16.5,7.5,0.21,0.09
123021438,1850.0,3.2,1415.0,0.16,17.0,6.9,0.14,0.08
123021439,0.0,0.0,0.0,,0.0,0.0,,
123021440,1800.0,2.8,1292.0,0.19,16.1,6.9,0.25,0.1
123021441,1842.0,2.7,1262.0,0.19,15.6,6.4,0.18,0.09
123021442,1733.0,2.9,1118.0,0.21,17.6,8.6,0.28,0.07
123021443,1800.0,3.1,1286.0,0.17,16.8,7.3,0.21,0.07
123021444,1801.0,3.1,1384.0,0.15,16.0,6.6,0.16,0.1
123031445,2000.0,2.9,1279.0,0.18,15.0,4.8,0.04,0.11
123031446,2167.0,3.1,1669.0,0.12,13.8,3.5,0.06,0.13
123031447,2000.0,2.8,1331.0,0.18,13.6,5.0,0.05,0.11
123031448,2167.0,3.1,1579.0,0.16,14.4,3.9,0.04,0.13
124011449,1517.0,2.1,919.0,0.18,19.5,6.1,0.13,0.11
124011450,2000.0,2.8,1679.0,0.12,15.2,3.7,0.16,0.13
124011451,1733.0,3.5,1375.0,0.0,50.0,0.0,0.0,0.0
124011452,1603.0,2.1,870.0,0.2,20.7,7.2,0.12,0.11
124011453,1733.0,2.6,1256.0,0.15,20.4,5.1,0.17,0.11
124011454,1989.0,2.7,1526.0,0.14,15.6,4.5,0.14,0.12
124011455,1894.0,2.3,1010.0,0.17,18.2,5.7,0.13,0.14
124021456,0.0,1.0,0.0,1.0,0.0,0.0,,
124031457,1878.0,2.9,1462.0,0.16,15.9,5.1,0.12,0.08
124031458,2000.0,3.1,1527.0,0.14,15.1,5.1,0.11,0.11
124031459,2167.0,2.8,1586.0,0.15,14.1,4.0,0.13,0.12
124031460,2200.0,3.2,1915.0,0.08,14.5,3.6,0.11,0.13
124031461,1950.0,2.7,1325.0,0.17,14.7,4.8,0.11,0.1
124031462,1780.0,2.6,1167.0,0.21,16.5,7.6,0.18,0.08
124031463,2200.0,3.1,1591.0,0.18,12.1,3.9,0.05,0.15
124031464,1705.0,2.2,945.0,0.26,16.3,7.6,0.18,0.1
124031465,2030.0,3.1,1506.0,0.17,13.9,3.4,0.04,0.14
124041466,1950.0,2.5,1144.0,0.23,13.9,5.4,0.07,0.1
124041467,1950.0,2.8,1273.0,0.19,15.0,6.1,0.07,0.1
124041468,2200.0,3.4,1563.0,0.15,14.5,3.8,0.03,0.12
124051469,2000.0,3.4,1849.0,0.08,14.6,5.2,0.1,0.11
124051470,2000.0,3.2,1666.0,0.12,16.9,5.1,0.11,0.09
124051471,1755.0,2.7,1057.0,0.25,16.1,8.3,0.15,0.07
125011472,1800.0,3.3,965.0,0.19,15.8,10.7,0.33,0.06
125011473,2496.0,2.5,1974.0,0.06,18.7,4.1,0.2,0.2
125011474,2000.0,3.1,1121.0,0.19,17.3,8.5,0.34,0.08
125011475,0.0,3.5,2833.0,0.0,0.0,0.0,0.0,1.0
125021476,2205.0,3.0,1619.0,0.11,16.1,5.3,0.21,0.14
125021477,2383.0,2.8,1310.0,0.18,16.6,6.1,0.18,0.12
125021478,2300.0,2.7,1321.0,0.17,15.4,5.1,0.18,0.15
125031479,1950.0,3.0,955.0,0.26,17.3,9.1,0.19,0.09
125031480,1790.0,3.1,819.0,0.29,18.1,11.2,0.2,0.06
125031481,1950.0,3.1,1061.0,0.21,18.3,9.8,0.3,0.07
125031482,2383.0,3.0,1497.0,0.16,16.3,4.6,0.13,0.11
125031483,1950.0,3.2,871.0,0.26,16.5,10.4,0.2,0.09
125031484,1950.0,2.8,1028.0,0.24,17.0,8.1,0.21,0.09
125031485,2000.0,2.9,1078.0,0.22,16.0,8.6,0.23,0.09
125031486,0.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0
125031487,0.0,2.5,1125.0,1.0,0.0,0.0,0.0,0.0
125041488,2037.0,2.8,1270.0,0.19,15.5,7.8,0.33,0.09
125041489,1959.0,2.4,1300.0,0.15,17.6,6.9,0.28,0.11
125041490,2500.0,3.0,1885.0,0.09,14.2,3.9,0.15,0.15
125041491,2167.0,2.5,1514.0,0.14,16.2,5.7,0.29,0.11
125041492,1800.0,2.5,1234.0,0.12,15.3,8.3,0.42,0.08
125041493,2128.0,2.8,1356.0,0.19,16.7,6.1,0.23,0.1
125041494,2383.0,2.9,1736.0,0.11,16.2,3.8,0.15,0.14
126011495,2383.0,2.8,1734.0,0.11,15.9,5.8,0.34,0.14
126011496,2600.0,2.9,2150.0,0.1,15.2,4.7,0.29,0.17
126021497,2300.0,2.9,1489.0,0.12,16.6,6.2,0.3,0.13
126021498,2600.0,2.4,1672.0,0.16,16.3,4.3,0.22,0.19
126021499,3142.0,2.7,2320.0,0.13,11.8,3.4,0.16,0.23
126021500,2200.0,2.3,1351.0,0.14,20.2,8.3,0.28,0.12
126021501,2600.0,2.8,1668.0,0.16,17.0,4.2,0.23,0.15
126021502,2400.0,2.6,1447.0,0.17,16.8,4.5,0.21,0.14
126021503,2167.0,2.4,1421.0,0.13,17.3,6.2,0.35,0.12
127011504,1700.0,3.0,728.0,0.32,18.3,14.3,0.14,0.05
127011505,2371.0,3.3,1301.0,0.2,12.6,4.6,0.05,0.17
127011506,2167.0,3.1,1318.0,0.22,13.0,4.3,0.05,0.17
127011507,2015.0,3.7,1533.0,0.13,15.9,6.8,0.12,0.09
127011508,2400.0,3.6,1741.0,0.11,16.3,5.5,0.11,0.1
127021509,1950.0,3.5,1245.0,0.19,15.0,9.8,0.14,0.08
127021510,2084.0,3.4,1486.0,0.17,14.1,6.2,0.11,0.1
127021511,1309.0,3.0,798.0,0.32,14.9,13.2,0.19,0.06
127021512,1800.0,3.2,944.0,0.27,14.8,9.6,0.14,0.07
127021513,1625.0,3.2,919.0,0.27,15.0,12.1,0.18,0.06
127021514,2026.0,3.5,1456.0,0.16,15.7,7.2,0.13,0.1
127021515,1630.0,3.0,810.0,0.28,16.9,12.5,0.23,0.06
127021516,1950.0,3.3,1002.0,0.24,14.6,9.8,0.15,0.06
127021517,2000.0,3.4,1314.0,0.19,14.6,8.8,0.14,0.09
127021518,2600.0,3.4,1488.0,0.21,9.8,3.5,0.05,0.17
127021519,2000.0,3.0,1087.0,0.26,15.6,7.6,0.12,0.08
127021520,2000.0,3.4,1205.0,0.2,15.7,8.1,0.14,0.08
127021521,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
127031522,2167.0,3.1,1362.0,0.16,15.4,7.0,0.15,0.1
127031523,2167.0,3.0,1504.0,0.17,15.7,4.5,0.12,0.11
127031524,2247.0,3.1,1900.0,0.08,15.5,4.0,0.2,0.12
127031525,1584.0,2.7,883.0,0.24,15.7,11.0,0.2,0.06
127031526,2167.0,3.3,1259.0,0.2,16.8,7.4,0.14,0.09
128011527,2583.0,2.6,1564.0,0.17,12.7,3.6,0.14,0.15
128011528,2400.0,2.3,1526.0,0.15,14.1,3.5,0.16,0.15
128011529,2500.0,2.8,1798.0,0.14,13.9,3.2,0.18,0.15
128011530,2316.0,2.5,1369.0,0.19,14.4,3.9,0.17,0.13
128011531,2500.0,2.6,1469.0,0.18,13.5,3.9,0.13,0.17
128021532,2400.0,3.0,1801.0,0.11,13.5,3.2,0.17,0.12
128021533,2300.0,2.8,1606.0,0.16,12.0,3.4,0.17,0.12
128021534,2300.0,3.3,2342.0,0.07,14.7,3.0,0.14,0.16
128021535,2383.0,3.2,2096.0,0.09,14.1,3.3,0.14,0.15
128021536,2600.0,2.9,1962.0,0.13,14.1,3.6,0.25,0.15
128021537,0.0,1.0,100.0,0.5,0.0,0.0,0.0,0.0
128021538,2200.0,2.3,1389.0,0.17,16.6,4.1,0.26,0.12
197979799,0.0,0.0,0.0,,0.0,0.0,0.0,0.09
201011001,1560.0,2.8,1403.0,0.14,14.9,4.2,0.03,0.12
201011002,1400.0,2.3,1120.0,0.21,15.4,5.6,0.05,0.14
201011003,1300.0,2.4,1005.0,0.24,15.5,5.4,0.04,0.11
201011004,1280.0,2.3,854.0,0.26,16.5,6.9,0.04,0.08
201011005,1517.0,2.8,1405.0,0.13,16.5,5.2,0.03,0.13
201011006,1430.0,2.7,1070.0,0.19,13.9,5.1,0.02,0.09
201011007,1603.0,3.0,1343.0,0.13,15.5,4.1,0.02,0.11
201011008,1300.0,2.3,839.0,0.3,14.8,7.0,0.03,0.08
201021009,1517.0,2.6,1137.0,0.21,15.1,4.3,0.07,0.15
201021010,1178.0,2.4,876.0,0.27,16.9,5.6,0.03,0.16
201021011,1300.0,2.2,844.0,0.22,19.7,5.2,0.05,0.17
201021012,1400.0,2.6,1137.0,0.2,14.6,5.1,0.03,0.18
201031013,953.0,2.2,670.0,0.33,16.5,5.9,0.02,0.28
201031014,1083.0,2.3,777.0,0.3,18.4,7.8,0.02,0.22
201031015,1200.0,2.6,952.0,0.22,16.2,6.2,0.02,0.15
201031016,901.0,2.2,672.0,0.4,15.3,6.6,0.01,0.09
201031017,867.0,2.3,700.0,0.32,18.4,7.0,0.01,0.18
202011018,1200.0,2.2,870.0,0.27,15.9,7.1,0.03,0.1
202011019,1192.0,2.4,790.0,0.3,15.9,6.7,0.03,0.07
202011020,1361.0,2.3,1046.0,0.23,13.9,4.7,0.03,0.11
202011021,1300.0,2.4,1012.0,0.22,15.4,5.5,0.03,0.1
202011022,1300.0,2.4,896.0,0.26,14.1,5.5,0.02,0.09
202011023,1608.0,3.1,1554.0,0.1,14.3,3.1,0.01,0.12
202011024,1625.0,3.1,1609.0,0.09,14.0,3.4,0.02,0.14
202011025,1499.0,2.6,1177.0,0.18,15.9,3.8,0.02,0.1
202021026,1517.0,2.8,1304.0,0.14,16.2,3.9,0.01,0.15
202021027,1277.0,2.2,818.0,0.27,16.8,5.1,0.09,0.12
202021028,1200.0,2.3,870.0,0.22,19.7,4.8,0.05,0.18
202021029,1142.0,2.2,743.0,0.29,14.4,6.1,0.02,0.18
202021030,1472.0,2.5,1037.0,0.22,17.8,4.2,0.08,0.14
202021031,1705.0,2.7,1444.0,0.13,17.9,3.9,0.13,0.14
202031032,1200.0,2.6,1000.0,0.26,16.9,4.9,0.01,0.2
202031033,758.0,2.2,684.0,0.35,18.0,5.8,0.0,0.37
203011034,1733.0,3.0,1528.0,0.13,13.3,3.7,0.02,0.13
203011035,1387.0,2.8,1162.0,0.17,15.1,3.8,0.02,0.17
203011036,1500.0,2.7,1159.0,0.19,15.8,3.7,0.03,0.19
203021037,1517.0,2.2,962.0,0.26,14.3,5.7,0.07,0.1
203021038,1200.0,2.5,773.0,0.31,13.0,10.9,0.06,0.06
203021039,1486.0,2.2,1067.0,0.22,16.1,5.8,0.08,0.11
203021040,1517.0,2.3,1051.0,0.24,14.5,5.4,0.08,0.1
203021041,1616.0,2.6,1196.0,0.17,12.3,4.2,0.05,0.09
203021042,1733.0,2.6,1420.0,0.15,12.1,4.6,0.06,0.13
203021043,1647.0,2.8,1375.0,0.16,11.7,4.2,0.08,0.11
203021044,1560.0,2.6,1191.0,0.18,12.5,4.0,0.04,0.09
203021045,1343.0,2.3,856.0,0.28,11.9,6.0,0.05,0.07
203021046,1800.0,2.4,1323.0,0.18,12.9,4.2,0.07,0.15
203021047,1499.0,2.4,934.0,0.28,14.1,6.3,0.07,0.09
203031048,1500.0,2.6,1030.0,0.2,13.0,4.5,0.03,0.1
203031049,1600.0,2.3,975.0,0.19,13.4,4.0,0.03,0.18
203031050,1700.0,2.6,1274.0,0.16,13.9,4.2,0.05,0.13
203031051,1517.0,2.1,761.0,0.3,13.7,7.6,0.06,0.12
203031052,1500.0,2.2,1024.0,0.21,14.8,4.0,0.04,0.19
203031053,2000.0,2.7,1439.0,0.11,13.6,3.8,0.05,0.15
204011054,1300.0,2.2,841.0,0.27,15.3,4.2,0.01,0.18
204011055,1083.0,2.2,821.0,0.29,16.8,4.2,0.01,0.24
204011056,1517.0,2.7,1147.0,0.2,14.0,5.0,0.06,0.11
204011057,1257.0,2.3,911.0,0.23,15.6,2.6,0.02,0.18
204011058,1222.0,2.3,892.0,0.28,14.6,4.2,0.01,0.22
204011059,1116.0,2.3,832.0,0.29,15.1,7.5,0.03,0.1
204011060,1509.0,2.8,1257.0,0.16,13.6,4.7,0.04,0.2
204011061,1387.0,2.2,662.0,0.4,20.6,14.6,0.04,0.11
204011062,1394.0,2.2,841.0,0.25,15.8,4.6,0.02,0.23
204021063,1213.0,2.2,795.0,0.32,15.8,5.2,0.01,0.12
204021064,1200.0,2.5,947.0,0.22,20.3,4.1,0.01,0.29
204021065,1331.0,2.4,962.0,0.28,15.6,3.7,0.0,0.18
204021066,1300.0,2.3,866.0,0.3,14.3,5.4,0.01,0.1
204021067,1300.0,2.5,1007.0,0.22,18.1,3.5,0.01,0.23
204031068,1517.0,2.3,947.0,0.23,18.9,3.9,0.0,0.16
204031069,1278.0,2.2,951.0,0.22,16.2,3.9,0.02,0.21
204031070,1300.0,2.5,1158.0,0.25,18.8,4.9,0.01,0.15
204031071,1300.0,2.3,806.0,0.31,17.8,5.4,0.01,0.16
204031072,1083.0,2.3,856.0,0.29,14.9,4.1,0.01,0.3
204031073,1500.0,2.6,1155.0,0.18,13.4,5.6,0.01,0.1
204031074,1452.0,2.4,1004.0,0.24,13.8,5.6,0.01,0.1
204031075,1500.0,2.7,1300.0,0.17,17.1,3.3,0.01,0.19
205011076,1517.0,2.5,996.0,0.23,13.2,5.2,0.05,0.13
205011077,1300.0,2.6,1028.0,0.2,14.4,4.6,0.03,0.22
205011078,1300.0,2.5,1053.0,0.23,14.4,4.7,0.03,0.18
205011079,1365.0,2.5,1029.0,0.22,12.8,5.0,0.03,0.15
205021080,0.0,0.0,0.0,,0.0,0.0,,
205021081,1300.0,2.3,837.0,0.29,15.0,5.4,0.01,0.12
205021082,1200.0,2.4,873.0,0.26,16.7,4.6,0.01,0.2
205021083,0.0,0.0,0.0,,0.0,0.0,,
205021084,1300.0,2.3,770.0,0.28,15.4,6.2,0.01,0.14
205021085,975.0,2.2,701.0,0.33,15.2,6.2,0.01,0.21
205021086,1200.0,2.2,802.0,0.23,17.4,5.2,0.01,0.15
205031087,1179.0,2.2,789.0,0.27,13.3,3.2,0.01,0.28
205031088,659.0,2.0,425.0,0.17,0.0,5.5,0.0,0.6
205031089,1387.0,2.5,963.0,0.24,12.3,4.1,0.01,0.2
205031090,1300.0,2.4,985.0,0.24,13.3,3.6,0.01,0.19
205031091,1450.0,2.2,875.0,0.24,15.0,5.0,0.01,0.13
205031092,0.0,4.0,1375.0,0.0,0.0,0.0,0.0,0.0
205031093,1300.0,2.2,894.0,0.29,14.5,4.6,0.01,0.15
205041094,1192.0,2.6,1123.0,0.18,12.5,7.3,0.02,0.12
205041095,1083.0,2.3,771.0,0.31,11.9,10.0,0.03,0.08
205041096,986.0,2.2,732.0,0.32,12.5,12.2,0.03,0.07
205041097,1352.0,2.4,1159.0,0.2,11.0,5.7,0.02,0.1
205041098,1220.0,2.6,1243.0,0.19,12.3,5.0,0.01,0.1
205051099,910.0,2.3,350.0,0.19,0.0,0.0,0.0,0.54
205051100,1127.0,2.4,819.0,0.27,12.8,5.8,0.01,0.21
205051101,1200.0,2.5,910.0,0.25,13.6,4.8,0.01,0.17
205051102,1213.0,2.6,1097.0,0.23,13.5,5.4,0.01,0.26
205051103,1300.0,2.4,961.0,0.24,10.8,5.5,0.01,0.11
205051104,1100.0,2.2,760.0,0.3,15.9,4.5,0.01,0.25
206011105,2000.0,2.3,1427.0,0.16,21.4,5.9,0.36,0.11
206011106,2100.0,2.3,1467.0,0.17,20.2,5.5,0.34,0.14
206011107,1950.0,2.2,1225.0,0.19,19.2,5.9,0.31,0.11
206011108,1950.0,2.6,1322.0,0.21,15.4,5.9,0.28,0.11
206011109,1950.0,2.7,1435.0,0.2,16.6,4.3,0.19,0.13
206021110,1979.0,2.4,1495.0,0.17,16.4,3.7,0.28,0.14
206021111,2010.0,2.4,1559.0,0.17,17.5,4.4,0.32,0.14
206021112,2000.0,2.3,1272.0,0.21,16.6,5.0,0.29,0.12
206031113,2200.0,2.4,1443.0,0.19,17.8,5.8,0.26,0.14
206031114,2167.0,2.5,1541.0,0.17,13.9,4.2,0.22,0.15
206031115,2000.0,2.2,1092.0,0.21,20.5,8.4,0.38,0.12
206031116,2167.0,2.4,1606.0,0.18,15.7,3.6,0.25,0.16
206041117,1863.0,1.8,589.0,0.1,23.1,13.9,0.31,0.1
206041118,2600.0,1.9,1928.0,0.05,15.2,4.8,0.28,0.21
206041119,2300.0,1.8,1981.0,0.08,16.3,3.4,0.21,0.17
206041120,2908.0,2.1,1333.0,0.08,25.0,9.7,0.56,0.0
206041121,2167.0,2.2,1715.0,0.14,21.7,4.6,0.34,0.15
206041122,1950.0,1.8,1043.0,0.06,18.8,10.8,0.32,0.13
206041123,2120.0,2.1,1326.0,0.13,23.6,8.3,0.29,0.13
206041124,2140.0,2.3,1481.0,0.07,19.1,12.3,0.28,0.1
206041125,2223.0,1.8,1887.0,0.09,14.7,3.9,0.31,0.17
206041126,2275.0,1.9,1848.0,0.04,16.7,5.7,0.26,0.18
206041127,0.0,0.0,0.0,,0.0,0.0,,
206051128,2600.0,2.1,2057.0,0.11,14.5,3.9,0.28,0.22
206051129,2210.0,1.9,1711.0,0.1,19.3,3.8,0.25,0.18
206051130,2557.0,2.0,2000.0,0.14,15.4,3.7,0.22,0.24
206051131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
206051132,2500.0,2.0,1727.0,0.15,16.1,5.0,0.29,0.2
206051133,2069.0,1.8,1479.0,0.13,22.0,4.8,0.36,0.16
206051134,2000.0,2.0,1418.0,0.14,21.1,4.7,0.36,0.15
206061135,2500.0,2.1,1710.0,0.13,14.6,4.1,0.33,0.18
206061136,2210.0,1.9,1570.0,0.14,17.2,4.1,0.34,0.17
206061137,2230.0,1.9,1634.0,0.11,17.5,4.8,0.37,0.18
206061138,2600.0,2.2,1976.0,0.11,11.6,4.1,0.24,0.22
206071139,2200.0,2.3,1763.0,0.12,19.5,4.6,0.3,0.15
206071140,2400.0,2.3,1749.0,0.12,20.4,4.6,0.29,0.14
206071141,2167.0,2.0,1254.0,0.15,21.8,6.8,0.26,0.15
206071142,2238.0,2.1,1455.0,0.14,21.8,6.2,0.26,0.15
206071143,2167.0,2.2,1690.0,0.15,19.6,4.1,0.31,0.15
206071144,2300.0,2.1,1726.0,0.15,18.4,4.3,0.33,0.16
206071145,2167.0,2.3,1884.0,0.1,20.7,4.4,0.27,0.16
207011146,2260.0,2.8,1756.0,0.16,16.4,5.5,0.23,0.17
207011147,2200.0,2.7,1563.0,0.15,13.8,4.8,0.2,0.18
207011148,2383.0,2.9,1783.0,0.14,13.7,4.9,0.16,0.18
207011149,2500.0,2.7,2118.0,0.11,13.6,4.0,0.24,0.19
207011150,2450.0,2.8,2299.0,0.1,12.9,4.3,0.2,0.2
207011151,2167.0,2.2,1614.0,0.1,14.7,5.3,0.34,0.16
207011152,2355.0,2.4,1815.0,0.1,15.6,4.3,0.28,0.17
207011153,2500.0,2.6,2023.0,0.1,13.2,4.0,0.19,0.18
207011154,2300.0,2.7,1804.0,0.13,15.3,3.9,0.18,0.17
207011155,2500.0,2.8,2223.0,0.11,11.6,3.8,0.25,0.19
207021156,2000.0,2.6,1220.0,0.22,14.2,4.0,0.13,0.15
207021157,2000.0,2.6,1238.0,0.18,14.3,5.6,0.16,0.14
207021158,2000.0,2.8,1357.0,0.15,15.2,5.6,0.15,0.14
207021159,2167.0,3.0,1789.0,0.11,12.6,4.5,0.11,0.18
207021160,2150.0,2.7,1434.0,0.16,14.8,4.7,0.13,0.16
207031161,1950.0,2.6,1427.0,0.16,15.1,4.2,0.22,0.14
207031162,1950.0,2.6,1275.0,0.2,14.8,4.2,0.17,0.14
207031163,2000.0,2.5,1127.0,0.16,16.1,7.0,0.26,0.12
207031164,2000.0,2.6,1339.0,0.16,16.6,5.7,0.19,0.13
207031165,2000.0,2.6,1010.0,0.18,14.1,9.3,0.22,0.12
207031166,1822.0,2.7,1166.0,0.19,14.0,6.1,0.19,0.12
207031167,2185.0,2.6,1833.0,0.11,13.5,4.7,0.25,0.17
208011168,2383.0,2.7,1912.0,0.13,13.0,3.1,0.12,0.21
208011169,3000.0,2.6,2197.0,0.11,11.2,3.7,0.19,0.23
208011170,2500.0,2.7,1906.0,0.12,13.3,4.2,0.16,0.2
208011171,2200.0,2.5,1426.0,0.17,15.6,3.9,0.17,0.15
208011172,2346.0,2.6,1648.0,0.16,13.2,4.4,0.18,0.2
208011173,2500.0,2.5,1795.0,0.14,12.0,3.7,0.17,0.21
208021174,2100.0,2.6,1517.0,0.16,15.3,4.3,0.21,0.15
208021175,2028.0,2.7,1405.0,0.19,14.9,4.5,0.15,0.14
208021176,2003.0,2.3,1284.0,0.16,16.1,5.3,0.33,0.13
208021177,2200.0,2.5,1662.0,0.13,14.7,4.5,0.22,0.17
208021178,2232.0,2.5,1551.0,0.14,15.6,4.3,0.18,0.17
208021179,2167.0,2.4,1525.0,0.14,16.5,4.1,0.27,0.18
208021180,2000.0,2.6,1355.0,0.18,18.2,5.8,0.27,0.13
208021181,2000.0,2.4,1346.0,0.16,14.6,4.4,0.3,0.13
208021182,2000.0,2.4,1319.0,0.15,16.4,5.9,0.34,0.13
208031183,2000.0,3.2,1805.0,0.08,14.3,3.7,0.12,0.15
208031184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
208031185,1950.0,2.4,1304.0,0.18,13.9,4.8,0.1,0.15
208031186,1863.0,2.1,1087.0,0.23,16.9,4.9,0.18,0.12
208031187,1800.0,2.7,1308.0,0.17,15.6,4.5,0.1,0.1
208031188,1950.0,2.4,1222.0,0.21,14.4,4.3,0.15,0.13
208031189,1819.0,2.6,1410.0,0.17,15.5,4.0,0.16,0.14
208031190,2000.0,2.3,1283.0,0.19,15.0,3.8,0.18,0.15
208031191,2123.0,2.6,1432.0,0.18,16.2,4.2,0.13,0.15
208031192,0.0,0.0,0.0,,0.0,0.0,,
208031193,2000.0,2.4,1380.0,0.17,14.3,3.7,0.15,0.15
208041194,2500.0,2.4,1812.0,0.12,15.3,4.2,0.28,0.18
208041195,2400.0,2.6,1703.0,0.13,13.2,4.9,0.22,0.18
209011196,1750.0,2.7,1192.0,0.19,15.1,5.6,0.14,0.1
209011197,1776.0,2.7,1493.0,0.15,14.2,3.8,0.13,0.12
209011198,2000.0,2.4,1450.0,0.18,15.7,4.3,0.22,0.13
209011199,1733.0,2.4,937.0,0.26,19.3,7.6,0.19,0.09
209011200,2167.0,2.5,1605.0,0.16,15.2,4.5,0.23,0.15
209011201,2300.0,2.8,2127.0,0.11,14.1,3.6,0.18,0.18
209011202,1852.0,2.5,1456.0,0.14,14.6,3.7,0.14,0.13
209011203,1907.0,2.6,1421.0,0.17,14.5,4.0,0.17,0.12
209011204,1733.0,2.6,1293.0,0.2,14.4,3.8,0.17,0.1
209021205,2000.0,2.9,1259.0,0.15,16.1,9.9,0.18,0.13
